ONS_ID,Name,dist_all,time_all,dist_fr,time_fr,diff_d,diff_t
29,Constance Bay,19.82454088159032,233.33096802074328,22.690737330754352,267.13987105093486,2.8661964491640326,33.80890303019157
922,Fitzroy,18.081600936494,212.857216856892,23.772550846637635,279.8540009675858,5.690949910143637,66.99678411069382
930,Kinburn,14.487828132992327,170.54986700767262,17.480932761578043,205.7872041166381,2.9931046285857157,35.23733710896548
955,Vars,13.292295716395865,156.4749359921221,13.811789373449889,162.58295230737954,0.5194936570540243,6.10801631525743
66,Metcalfe,12.489339671064524,147.03449605397915,14.175689141755063,166.88393035465555,1.6863494706905389,19.849434300676393
918,Edwards - Carlsbad Springs,11.564832975113122,136.14620380844647,13.38047171333548,157.54617937989488,1.8156387382223578,21.399975571448408
30,Corkery,11.41463736017897,134.40344891871737,12.213130158730158,143.96962962962962,0.7984927985511874,9.56618071091225
67,Munster - Ashton,11.220011844715218,132.12100878435817,13.530930902461257,159.47832269826802,2.3109190577460392,27.35731391390985
85,Marlborough,10.911452959830868,128.44180937279776,16.14685445292621,190.09394402035625,5.235401493095342,61.65213464755848
35,Dunrobin,10.095577146887674,118.84627226238759,10.288213756613757,121.14902755900212,0.1926366097260832,2.302755296614535
70,North Gower - Kars,9.850013092195793,115.93184391586398,10.79925200581644,127.12577766372993,0.9492389136206469,11.193933747865955
925,Greely,8.298435248136704,97.691293704175,10.22080633715386,120.34926822246614,1.9223710890171564,22.65797451829114
916,Cumberland,8.076288779803647,95.09105423094906,8.511776901496773,100.2305415284585,0.4354881216931261,5.139487297509447
936,Navan - Sarsfield,7.084663231850116,83.56349366480514,8.041433461931984,94.93145368101904,0.9567702300818679,11.3679600162139
911,Carp,5.559038124542124,65.47428131868132,8.079335244624493,95.18310896437103,2.520297120082369,29.70882764568971
81,Osgoode - Vernon,5.044586033950617,59.4116383744856,16.156585877466252,190.14477789315796,11.111999843515635,130.73313951867237
921,Findlay Creek,4.77022921258797,56.27496923825964,4.78434489443633,56.44277298278227,0.014115681848360317,0.16780374452263658
952,Stonebridge - Half Moon Bay - Heart's Desire,3.5148037662427907,41.5722956477428,3.680388215226643,43.57839311851201,0.16558444898385227,2.0060974707692125
64,Manotick,3.3896943655987086,40.005656496983086,5.860776423540105,69.26339816708324,2.471082057941396,29.257741670100152
926,Greenbelt,3.219547147732813,37.969218267511785,4.1623366342058725,49.108899570786946,0.9427894864730595,11.139681303275161
944,Richmond,3.015213006445672,35.5849735267035,4.95659120879121,58.54841758241759,1.9413782023455375,22.963444055714092
32,Crystal Bay - Lakeview Park,2.949460020191822,34.84195355880868,2.8081507246376813,33.21654934437543,-0.14130929555414085,-1.625404214433253
50,Hunt Club Park,2.877677557927623,34.12463464375597,2.8837472277180853,34.20516101039743,0.0060696697904623065,0.08052636664146462
75,Chapel Hill South,2.6864625339542103,31.821137627732508,4.267063911375734,50.414903806897165,1.580601377421524,18.593766179164657
928,Kanata Lakes - Arcardia,2.5137180272721813,29.723948058709276,2.8223936431854795,33.39641142497938,0.3086756159132982,3.672463366270101
87,Playfair Park - Lynda Park - Guildwood Estates,2.4256495218923,28.76336912151205,2.5540675768406005,30.29636588039076,0.1284180549483005,1.53299675887871
86,Pineview,2.4249439948203304,28.70032966440056,2.6471189923994687,31.344665528261107,0.22217499757913828,2.6443358638605474
51,Hunt Club South Industrial,2.2929967320261437,27.09904139433551,2.8778270152505447,33.985867828612925,0.584830283224401,6.886826434277413
942,Portobello South,2.1615980707689495,25.705170522081012,2.6704928595250874,31.759045186858884,0.5088947887561379,6.053874664777872
904,Blackburn Hamlet,2.151646871556263,25.45689114730011,2.7822452121509404,32.903649696927225,0.6305983405946773,7.446758549627116
909,Cardinal Creek,2.1431698418216585,25.410266527608783,2.7598909894248482,32.712854081098904,0.6167211476031897,7.30258755349012
948,Rockcliffe Park,2.1326380952380952,25.340510697032435,1.9010920258620692,22.653071120689656,-0.23154606937602606,-2.687439576342779
48,Hunt Club - Ottawa Airport,2.1264485436893206,25.165838934528256,2.8444341735336893,33.57939610599451,0.7179856298443688,8.413557171466255
65,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,2.0326610817941955,23.993011213720315,3.349753298153034,39.52224824098505,1.3170922163588386,15.529237027264735
100,Trend-Arlington,1.9819266036289291,23.416187068745206,3.5824879032667782,42.54253823096073,1.600561299637849,19.126351162215524
76,Chatelaine Village,1.9576355402298848,23.199427586206895,2.0259322234202237,24.025610064621606,0.06829668319033888,0.8261824784147116
951,Stittsville,1.8146942297171176,21.4842356172025,3.365375469552219,39.94716795563354,1.5506812398351015,18.462932338431038
7,Bells Corners West,1.7487144500690288,20.727707470470932,3.307191388632995,39.21679603743608,1.5584769385639663,18.48908856696515
917,East Industrial,1.743126304288446,20.59631703541837,1.218611864379914,14.409023374756954,-0.524514439908532,-6.187293660661416
915,Convent Glen - Orléans Woods,1.6687622644105105,19.801759068189114,1.6489477414418758,19.570637371934126,-0.019814522968634618,-0.2311216962549878
49,Hunt Club East - Western Community,1.6494930743574654,19.59915473154143,1.9402014633943545,22.952593875731583,0.2907083890368891,3.3534391441901548
905,Borden Farm - Fisher Glen,1.630044373162256,19.44909560723514,2.410324974464803,28.570369374439792,0.7802806013025472,9.121273767204652
920,Fallingbrook,1.6088033190118152,19.08816254923022,1.896209557042218,22.507878972175767,0.28740623803040277,3.419716422945548
938,Old Barrhaven West,1.6011643199821488,19.015494626055265,2.2887509475979493,27.220135393228016,0.6875866276158005,8.204640767172751
913,Chapel Hill North,1.5871553740730309,18.778114146249884,1.879468639913704,22.236677960243036,0.2923132658406731,3.458563813993152
947,Riverview,1.5026835002946375,17.909667550579453,2.0103271615959195,23.94286263435963,0.507643661301282,6.033195083780178
945,Rideau Crest - Davidson Heights,1.4739807640128524,17.558127335475426,2.0902033473840813,24.896230444074483,0.6162225833712289,7.338103108599057
933,Lindenlea - New Edinburgh,1.4448427017744705,17.230690707880175,1.4119311355207655,16.81355325614095,-0.03291156625370495,-0.4171374517392259
108,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,1.4156196462715105,16.77732552581262,2.418003981203498,28.691916416481746,1.0023843349319876,11.914590890669125
919,Elmvale - Canterbury,1.399809516157829,16.66982919716717,1.6267354426231535,19.366282155127816,0.2269259264653245,2.696452957960645
941,Parkwood Hills - Stewart Farm,1.3792335784935328,16.471810803956377,1.9351803318992011,23.031381888957178,0.5559467534056683,6.559571085000801
90,Riverside Park,1.3815940156114486,16.46664570685169,2.042754409742683,24.39381097361357,0.6611603941312343,7.927165266761879
950,Skyline - Fisher Heights,1.3733668463110944,16.36517747630552,2.2281503511314233,26.415375097536508,0.8547835048203289,10.05019762123099
932,Ledbury - Heron Gate - Ridgemont,1.3793191786936467,16.351354709120667,1.6557383359747742,19.64512390696625,0.2764191572811274,3.2937691978455845
45,Greenboro East,1.3605819525476468,16.12390088162842,1.1564265979573465,13.707505639545111,-0.20415535459030032,-2.4163952420833077
914,Chapman Mills,1.3437403702180173,16.052651857945975,1.7041164038984289,20.367375146412076,0.3603760336804116,4.3147232884661015
946,Riverside South - Leitrim,1.3371058164765173,15.86291057138191,2.973732565405766,35.249025440204406,1.6366267489292485,19.386114868822496
937,Old Barrhaven East,1.327980414000158,15.78579415870006,1.7701050624219317,21.035748507301633,0.44212464842177357,5.249954348601573
93,Rothwell Heights - Beacon Hill North,1.3111009500968545,15.525657842142484,1.410604941315562,16.695490839029993,0.09950399121870745,1.169832996887509
13,Bridlewood - Emerald Meadows,1.2916954836065575,15.333182240437159,1.6905783855169758,20.050713035822376,0.3988829019104183,4.717530795385217
106,Whitehaven - Queensway Terrace North,1.2689639863911708,15.125649323707577,1.8169857078720866,21.544689024572744,0.5480217214809158,6.4190397008651665
11,Braemar Park - Bel Air Heights - Copeland Park,1.216712329570444,14.43891658114646,1.4573623582168294,17.27886639409127,0.2406500286463853,2.839949812944811
12,Briar Green - Leslie Park,1.2153506691449814,14.426379801734821,3.213848792187768,38.060738964079725,1.9984981230427865,23.634359162344904
927,Hunt Club Woods - Quintarra - Revelstoke,1.166389331532748,13.843357528696828,3.340789726516052,39.499192231470474,2.174400394983304,25.655834702773646
88,Qualicum - Redwood Park,1.1614267994567677,13.788736985061114,2.6796556385068766,31.90371643745907,1.5182288390501089,18.114979452397957
901,Bayshore - Belltown,1.1334984909010208,13.470661340434974,1.7153198167852248,20.355053310258608,0.581821325884204,6.884391969823634
923,Glebe - Dows Lake,1.127039693603983,13.429636665390017,1.4370102905846014,17.139573656713573,0.30997059698061835,3.7099369913235556
97,South Keys - Greenboro West,1.098723735924045,13.035699565761389,1.3797041792892277,16.353495879344603,0.2809804433651828,3.317796313583214
924,Glen Cairn - Kanata South Business Park,1.0979660434204697,13.007935016984197,1.4688108173775254,17.425912672212686,0.37084477395705573,4.417977655228489
3,Beacon Hill South - Cardinal Heights,1.0840448695176939,12.823502755385526,1.368095486466584,16.185480060587558,0.2840506169488901,3.361977305202032
935,Manor Park,1.0814755119453925,12.79221274175199,0.8354945947880302,9.88375670316795,-0.24598091715736226,-2.90845603858404
28,Civic Hospital-Central Park,1.0705712021136062,12.718619404080435,1.6166386693101937,19.169901296873256,0.5460674671965875,6.451281892792821
943,Queenswood Heights,1.0640113144758734,12.648640876317248,1.1082051131080388,13.15099008277716,0.04419379863216544,0.5023492064599111
99,Tanglewood,1.0526564795272266,12.52185028844801,1.523012073348473,18.0774465873527,0.4703555938212465,5.555596298904691
46,Hawthorne Meadows - Sheffield Glen,1.055028733866011,12.518334869903708,1.3285113194777485,15.745705919176254,0.27348258561173755,3.2273710492725467
902,Beaverbrook,1.0360733758348513,12.25524792552115,2.234945503654274,26.473974790806057,1.1988721278194228,14.218726865284907
907,Brookside - Briarbrook - Morgan's Grant,1.0294127648902822,12.242157157784744,1.2139467166549336,14.448457021550619,0.18453395176465137,2.2062998637658744
910,Carlingwood West - Glabar Park - McKellar Heights,1.0247167798254122,12.1940970650573,1.5783294267811558,18.7213872128104,0.5536126469557436,6.527290147753099
912,Carson Grove - Carson Meadows,1.01848424375274,12.114614350431097,0.8660172548500047,10.298974164852844,-0.15246698890273525,-1.8156401855782534
18,Carlington,1.0200163691943596,12.113958518226342,1.42887233099479,16.924252318022553,0.4088559618004304,4.810293799796211
958,Westboro,1.0112263451735577,12.041324810529439,1.6653472375753962,19.824995604277994,0.6541208924018385,7.783670793748556
23,Centrepointe,1.0105885438233264,11.982651023694501,1.5292763772175535,18.14507832762735,0.5186878333942271,6.162427303932848
939,Orléans Village - Chateauneuf,1.0007279854147677,11.891374354299606,1.335411874003956,15.818693930247377,0.3346838885891883,3.927319575947772
31,Cityview - Crestview - Meadowlands,0.9968599262652218,11.813860648717089,1.3676640194999214,16.2075535985742,0.37080409323469965,4.393692949857112
6,Bells Corners East,0.9919131140885099,11.781347272973338,3.2840569274492775,38.91960540512092,2.2921438133607674,27.13825813214758
83,Old Ottawa South,0.9716239445494644,11.629841419869775,1.2068267983748904,14.394311054462412,0.23520285382542594,2.7644696345926363
903,Billings Bridge - Alta Vista,0.9618477720850799,11.411857113284686,0.9873902054334327,11.708800925705987,0.025542433348352822,0.29694381242130063
54,Iris - Queensway Terrance South,0.9516655816951336,11.322607691481362,2.081214333060861,24.763344281786434,1.1295487513657272,13.440736590305072
55,Island Park - Wellington Village,0.9471233112345457,11.29962730693424,1.559092134255701,18.584571867794004,0.6119688230211552,7.284944560859763
52,Hunt Club Upper -Blossom Park - Timbermill,0.949963803188439,11.250936269449861,1.0740975978741012,12.740778291899286,0.12413379468566221,1.4898420224494249
931,Laurentian,0.8906587298303682,10.614662115570265,1.2348463334385,14.717654482354533,0.34418760360813183,4.102992366784267
82,Old Ottawa East,0.8414583957219252,10.03304322638146,1.2605634618467887,15.037776934560393,0.41910506612486353,5.004733708178932
929,Katimavik - Hazeldean,0.8434294740466557,9.9912137384867,1.6039720128387547,19.04358520013677,0.760542538792099,9.052371461650072
60,Lebreton Development,0.7814854838709677,9.32552688172043,0.7926032258064516,9.46822580645161,0.011117741935483871,0.14269892473117984
953,Vanier North,0.7799039656816016,9.316650778519225,0.832003614693886,9.935382550438034,0.052099649012284366,0.6187317719188083
906,Britannia Village,0.771679163463017,9.180750422881747,0.9907321347464042,11.776700641649544,0.2190529712833872,2.595950218767797
940,Overbrook - McArthur,0.7233425750719868,8.630132832853421,0.9498998432653062,11.311179700680274,0.22655726819331934,2.6810468678268524
16,Carleton Heights - Rideauview,0.7230830492717695,8.56143476913542,0.5257790958295746,6.228696828811325,-0.19730395344219487,-2.3327379403240958
38,Emerald Woods - Sawmill Creek,0.705834984463535,8.375784439164079,0.7839411496778169,9.305548157773698,0.07810616521428193,0.9297637186096193
17,Carleton University,0.6938000000000001,8.286666666666667,1.7346,20.533333333333335,1.0408,12.246666666666668
956,Wateridge Village,0.643,7.6066666666666665,0.643,7.6066666666666665,0,0
949,Sandy Hill,0.6042473169191919,7.270245159932659,0.8258721173263328,9.93328545705439,0.22162480040714094,2.6630402971217313
957,West Centretown,0.6076260557768924,7.2649203187251,0.7158655992176202,8.555011704485159,0.10823954344072773,1.2900913857600589
47,Hintonburg - Mechanicsville,0.5911920792079208,7.06943761042771,1.2011528074063813,14.307556525218946,0.6099607281984605,7.238118914791236
934,Lowertown,0.5204992657397282,6.2293501015466335,0.501199637015038,6.006143044708783,-0.019299628724690154,-0.22320705683785036
954,Vanier South,0.4712832669910069,5.609318885448917,0.5107147474820647,6.082754865766169,0.03943148049105777,0.47343598031725254
24,Centretown,0.46445152792780237,5.560563782710199,0.5717160858401499,6.819802269006196,0.10726455791234751,1.259238486295997
908,Byward Market,0.44691132232783054,5.373119337446501,0.29746433968099684,3.5778053248206896,-0.1494469826468337,-1.7953140126258114
77,Orléans Industrial,0.154,1.8166666666666667,0.154,1.8166666666666667,0,0
NA,NA,NA,NA,NA,NA,NA,NA
